.1268004831284406	-1.6416953879765301
.5013092807380928	-.9776975375269383
1.5280121125586477	.5277112203195138
1.7001225303407743	1.711524991194374
1.9924936253216172	1.8910000148140624
2.706075824201991	-.46342779446395
2.9949319274309043	-.4435666186385725
3.4918528112833935	-1.275179133203867
3.501191722475427	-.6904995966451337
4.459924502120439	-5.51613079927097
4.936965850879389	-6.001703074115855
5.023289852369695	-8.364169009651015
5.042336980089736	-7.924477516763416
5.507392850419521	-10.774823709545498
5.568665171088307	-10.917187797703853
